timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1646098929541,1,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4764,194,3,3,http://localhost:8080/aggregate/3fc23d07-1412-47c1-9e45-e9165b8f8035,1,0,0
1646098929542,1,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4717,194,3,3,http://localhost:8080/aggregate/3b19acb0-c9c8-4160-857d-a23e717e5ab5,1,0,0
1646098929542,1,View Basket,200,OK,Thread-Gruppe 1-9,text,true,,4757,194,3,3,http://localhost:8080/aggregate/3fc23d07-1412-47c1-9e45-e9165b8f8035,1,0,0
1646098929543,1,View Basket,200,OK,Thread-Gruppe 1-8,text,true,,4715,194,3,3,http://localhost:8080/aggregate/3b19acb0-c9c8-4160-857d-a23e717e5ab5,1,0,0
1646098929542,2,Initialize Payment,200,OK,Thread-Gruppe 1-7,text,true,,3963,230,3,3,http://localhost:8080/basket/f239203c-f143-443d-a697-c14e8fc5c8ac/payment/initialize,2,0,0
1646098929544,1,Add Payment,200,OK,Thread-Gruppe 1-9,text,true,,952,338,3,3,http://localhost:8080/basket/3fc23d07-1412-47c1-9e45-e9165b8f8035/payment,1,0,0
1646098929544,1,Add Payment,200,OK,Thread-Gruppe 1-8,text,true,,946,338,3,3,http://localhost:8080/basket/3b19acb0-c9c8-4160-857d-a23e717e5ab5/payment,1,0,0
1646098929544,2,Execute Payment,200,OK,Thread-Gruppe 1-7,text,true,,4027,227,3,3,http://localhost:8080/basket/f239203c-f143-443d-a697-c14e8fc5c8ac/payment/execute,2,0,0
1646098929526,20,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-7,,true,,26371,3152,3,3,null,19,0,0
1646098929546,1,Create Basket,201,Created,Thread-Gruppe 1-7,text,true,,259,203,3,3,http://localhost:8080/basket,1,0,0
1646098929545,2,Initialize Payment,200,OK,Thread-Gruppe 1-9,text,true,,3964,230,3,3,http://localhost:8080/basket/3fc23d07-1412-47c1-9e45-e9165b8f8035/payment/initialize,2,0,0
1646098929545,3,Initialize Payment,200,OK,Thread-Gruppe 1-8,text,true,,3965,230,3,3,http://localhost:8080/basket/3b19acb0-c9c8-4160-857d-a23e717e5ab5/payment/initialize,3,0,0
1646098929547,2,Execute Payment,200,OK,Thread-Gruppe 1-9,text,true,,4009,227,3,3,http://localhost:8080/basket/3fc23d07-1412-47c1-9e45-e9165b8f8035/payment/execute,2,0,0
1646098929527,22,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-9,,true,,26481,3152,3,3,null,20,0,1
1646098929547,2,Create Basket Items,200,OK,Thread-Gruppe 1-7,text,true,,1221,258,3,3,http://localhost:8080/basket/59658e35-cc54-4bf5-9557-baa7940a239e/data/item/87cae57e-ac97-4311-8544-610d83aa1ad1,2,0,0
1646098929548,2,Execute Payment,200,OK,Thread-Gruppe 1-8,text,true,,4017,227,3,3,http://localhost:8080/basket/3b19acb0-c9c8-4160-857d-a23e717e5ab5/payment/execute,1,0,0
1646098929529,21,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-8,,true,,26373,3152,3,3,null,19,0,0
1646098929549,1,Create Basket,201,Created,Thread-Gruppe 1-9,text,true,,259,203,3,3,http://localhost:8080/basket,1,0,0
1646098929550,0,Create Basket,201,Created,Thread-Gruppe 1-8,text,true,,259,203,3,3,http://localhost:8080/basket,0,0,0
1646098929549,2,Create Basket Items,200,OK,Thread-Gruppe 1-7,text,true,,2163,258,3,3,http://localhost:8080/basket/59658e35-cc54-4bf5-9557-baa7940a239e/data/item/2c251258-0dc5-4f2b-9604-36a37fbad5b7,2,0,0
1646098929550,2,Create Basket Items,200,OK,Thread-Gruppe 1-9,text,true,,1210,258,3,3,http://localhost:8080/basket/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732/data/item/8e688b45-ff5a-4978-af02-2cdf7533daf5,2,0,0
1646098929550,2,Create Basket Items,200,OK,Thread-Gruppe 1-8,text,true,,1215,258,3,3,http://localhost:8080/basket/60a4677b-37fa-4032-ae5e-7942b3e05bba/data/item/c18e7f09-1c3c-498c-b07b-36aca8d9816e,2,0,0
1646098929551,3,Create Basket Items,200,OK,Thread-Gruppe 1-7,text,true,,3105,258,3,3,http://localhost:8080/basket/59658e35-cc54-4bf5-9557-baa7940a239e/data/item/f89e9ad7-893d-4995-a285-36a0949b6a6a,3,0,0
1646098929552,2,Create Basket Items,200,OK,Thread-Gruppe 1-9,text,true,,2150,258,3,3,http://localhost:8080/basket/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732/data/item/8ba1725f-8fbc-4cf8-91a9-0f6a29f9f1be,2,0,0
1646098929552,3,Create Basket Items,200,OK,Thread-Gruppe 1-8,text,true,,2157,258,3,3,http://localhost:8080/basket/60a4677b-37fa-4032-ae5e-7942b3e05bba/data/item/909c9345-8f03-4f36-996b-a40f9cbbb0ef,3,0,0
1646098929554,3,Create Basket Items,200,OK,Thread-Gruppe 1-9,text,true,,3098,258,3,3,http://localhost:8080/basket/d50079b5-bdee-46c8-9ee1-cdd9e1bc6732/data/item/212a6d2c-a3a1-4051-bed8-f882987347f2,2,0,0
1646098929555,2,Create Basket Items,200,OK,Thread-Gruppe 1-8,text,true,,3111,258,3,3,http://localhost:8080/basket/60a4677b-37fa-4032-ae5e-7942b3e05bba/data/item/651971af-bf5d-4a09-8481-aea0f1242a27,2,0,0
